apprenant_id,age,sexe,profil_candidat,formation,mode_formation,score_tp,score_theorique,taux_presence,date_inscription,reussite,mois
4320,25.0,Homme,Pris en charge,TIA Portal,1 fois par semaine,79.56168626852583,83.24019846792699,86.77105597948889,2024-01-27,1,1
4321,41.0,Homme,Pris en charge,SolidWorks,Weekend,81.65683051906261,62.77654813165571,76.54362448535547,2024-08-17,0,8
4322,37.0,Homme,Etudiant,EPLAN,Weekend,83.0694935988216,59.972652904069925,83.98483404132656,2024-12-12,0,12
4323,33.0,Homme,Etudiant,EPLAN,Weekend,76.46661892018601,81.59885803410303,66.32956528592624,2024-08-09,0,8
4324,29.0,Homme,Etudiant,SolidWorks,1 fois par semaine,67.39423431620497,52.29124299919194,76.0247890821244,2024-11-11,0,11
4325,33.0,Homme,Pris en charge,SolidWorks,Weekend,76.93680351088167,76.59633498346776,75.57478105228596,2024-11-16,0,11
4326,32.0,Homme,Etudiant,TIA Portal,Continue,82.88537235019335,60.78232347500781,100.0,2024-07-13,0,7
4327,22.0,Homme,Employé,SCADA,1 fois par semaine,67.4639385678639,68.60893242579137,75.4705158078475,2024-09-16,0,9
4328,25.0,Homme,Etudiant,SCADA,1 fois par semaine,63.93351482257118,46.7825110756304,57.10604947774974,2024-10-23,0,10
4329,32.543160127253444,,,Industrie 4.0,Continue,74.81199054878482,70.11891311158554,79.76757781357493,2024-11-26,0,11
4330,31.0,Homme,Etudiant,Industrie 4.0,1 fois par semaine,120.0,94.60035121223996,77.55821710852192,2024-02-03,1,2
4331,32.0,Homme,Employé,SCADA,Weekend,75.38371967613729,54.84389534755917,82.69463129928944,2024-01-15,0,1
4332,30.0,Homme,Pris en charge,EPLAN,1 fois par semaine,81.01219853518089,83.86001253158196,76.54663229374218,2024-04-26,1,4
4333,31.0,Homme,Etudiant,TIA Portal,Continue,78.75781128860432,69.43232024805252,67.23755448465818,2024-08-12,0,8
4334,20.0,Homme,Pris en charge,TIA Portal,1 fois par semaine,53.20061552883045,76.41524870179252,93.06955619100712,2024-09-25,0,9
4335,36.0,Homme,Employé,SCADA,Continue,77.06726847132109,55.8395738245378,70.22048886845982,2024-03-02,0,3
4336,35.0,Homme,Employé,TIA Portal,1 fois par semaine,89.6597298630532,57.615809491173394,65.17654513060748,2024-09-08,0,9
4337,30.0,Homme,Employé,SCADA,Continue,63.256249803141145,71.04951366181967,84.70321812825007,2024-12-14,0,12
4338,32.0,Homme,Etudiant,TIA Portal,1 fois par semaine,62.34162410407147,67.4029619324157,81.5571247376778,2024-12-06,0,12
4339,37.0,Femme,Etudiant,Industrie 4.0,Weekend,67.69651185752163,71.78883689306684,90.69377032350678,2024-04-12,0,4
4340,30.0,Homme,Employé,SCADA,Continue,70.25864438296844,52.43654944668104,82.80463910538444,2024-08-03,0,8
4341,31.0,Homme,Etudiant,TIA Portal,Continue,81.67142569928039,77.32508507462435,79.24836436891322,2024-10-23,0,10
4342,25.0,Femme,Etudiant,TIA Portal,1 fois par semaine,88.20640404488012,74.66028541107076,89.07650721443053,2024-04-12,1,4
4343,28.0,Homme,Etudiant,TIA Portal,1 fois par semaine,87.97180724523241,83.27083068195395,63.52161815587704,2024-08-20,1,8
4344,35.0,Homme,Employé,Industrie 4.0,1 fois par semaine,81.53947269054977,73.79815693097486,78.18305243277962,2024-03-22,0,3
4345,23.0,Homme,Etudiant,SCADA,Weekend,59.08913513361795,97.0683446749464,70.53466808679767,2024-09-23,0,9
4346,22.0,Homme,Employé,Industrie 4.0,1 fois par semaine,59.04819558037582,94.09088060220944,82.53058022032884,2024-11-14,0,11
4347,35.0,Homme,Etudiant,Industrie 4.0,Continue,82.34180231980024,70.20657916543561,88.15701212269111,2024-05-06,0,5
4348,43.0,Homme,Pris en charge,Industrie 4.0,1 fois par semaine,59.13012999735261,69.73258797317867,82.78882451447707,2024-08-09,0,8
4349,44.0,Homme,Etudiant,TIA Portal,Weekend,80.55354928052499,60.03912297460371,87.08776644852239,2024-11-06,0,11
4350,31.0,Homme,Employé,SolidWorks,1 fois par semaine,77.77496696179465,53.7287698302672,92.38962501055478,2024-12-04,0,12
4351,30.0,Homme,Employé,TIA Portal,1 fois par semaine,70.3653911350623,67.26578141531523,85.0342580421273,2024-12-12,0,12
4352,24.0,Homme,Employé,SolidWorks,Continue,49.53617803830121,62.27283579527947,87.41297044069535,2024-11-26,0,11
4353,44.0,Homme,Etudiant,Industrie 4.0,1 fois par semaine,77.01781776326979,60.57493949941782,98.74596437328292,2024-01-24,0,1
4354,37.0,Homme,Employé,Industrie 4.0,Weekend,80.11856788270673,74.21664782965752,100.0,2024-04-09,0,4
4355,38.0,Homme,Etudiant,SolidWorks,1 fois par semaine,69.43893239222997,51.08881478768042,78.43121473341213,2024-11-15,0,11
4356,42.0,Homme,Etudiant,EPLAN,1 fois par semaine,64.08064539431867,55.80997252378695,70.59959888780382,2024-11-01,0,11
4357,42.0,Homme,Employé,EPLAN,Continue,77.93335257303288,46.3390701597302,54.20756470150167,2024-12-14,0,12
4358,25.0,Homme,Employé,Industrie 4.0,1 fois par semaine,60.477336473541854,53.76953428579813,99.24763809239953,2024-05-01,0,5
4359,41.0,Homme,Employé,TIA Portal,Continue,81.16860435080088,62.75331780393921,74.31703980516524,2024-12-22,0,12
4360,37.0,Homme,Pris en charge,EPLAN,Continue,85.5584291055012,79.69692812312886,84.6265493304815,2024-09-15,1,9
4361,25.0,Homme,Etudiant,TIA Portal,1 fois par semaine,55.39861055601693,93.19358135873274,86.60046392551394,2024-08-19,0,8
4362,23.0,Homme,Pris en charge,SolidWorks,Continue,69.71863223100539,49.27074720941147,88.05448703072754,2024-07-18,0,7
4363,31.0,Homme,Etudiant,SCADA,Continue,74.51231379804499,80.52524976180857,77.4913278584286,2024-08-19,0,8
4364,38.0,Homme,Employé,EPLAN,1 fois par semaine,74.80600083440608,58.44042691151409,87.94604091600449,2024-11-04,0,11
4365,21.0,Femme,Employé,EPLAN,1 fois par semaine,66.21006990080507,71.96016150816112,85.42125535154476,2024-11-16,0,11
4366,36.0,Homme,Etudiant,TIA Portal,Weekend,61.6373793459078,76.92148984212587,73.2198489588206,2024-06-07,0,6
4367,30.0,Homme,Etudiant,SCADA,Weekend,70.39860111546247,86.86623096641931,96.2641660044308,2024-09-10,0,9
4368,30.0,Homme,Employé,TIA Portal,Continue,81.44118117324734,98.7510927192694,86.76849808976395,2024-09-11,1,9
4369,40.0,Homme,Etudiant,TIA Portal,Continue,80.70478039415103,82.51154013286083,67.16215107915279,2024-11-11,1,11
4370,35.0,Homme,Etudiant,Industrie 4.0,1 fois par semaine,80.8270184433956,64.30013577648721,76.28410630400622,2024-08-25,0,8
4371,21.0,Femme,Etudiant,TIA Portal,Weekend,87.50989827457295,51.5373565350486,76.05964958416142,2024-10-12,0,10
4372,21.0,Homme,Employé,SolidWorks,Weekend,64.52659392840083,72.78874969793831,74.29916994047642,2024-02-03,0,2
4373,42.0,Homme,Etudiant,EPLAN,1 fois par semaine,71.22023500078855,77.75055136274682,86.11274265842513,2024-09-16,0,9
4374,27.0,Homme,Etudiant,SCADA,1 fois par semaine,73.15163122218033,56.14210594118413,92.91144147772094,2024-09-16,0,9
4375,32.0,Homme,Etudiant,TIA Portal,1 fois par semaine,46.17518764738334,79.30890502189875,69.05732868377852,2024-07-10,0,7
4376,29.0,Homme,Etudiant,SolidWorks,1 fois par semaine,77.24241976829141,64.86531015183566,76.42871455323946,2024-03-24,0,3
4377,27.0,Homme,Pris en charge,EPLAN,Weekend,74.70333426363715,56.43428430564002,91.46241342264028,2024-09-22,0,9
4378,-1.0,Homme,Pris en charge,SolidWorks,1 fois par semaine,63.63644951109347,71.64195465645881,71.59973419405529,2024-12-23,0,12
4379,34.0,Homme,Etudiant,SCADA,1 fois par semaine,83.7129290759132,59.16879040264448,72.86303807175258,2024-06-07,0,6
4380,20.0,Homme,Employé,EPLAN,Weekend,83.08103696240684,56.12563690282758,57.47590661576465,2024-08-18,0,8
4381,30.0,Homme,Employé,TIA Portal,1 fois par semaine,78.99828828071499,73.44466957123731,87.68749593409123,2024-09-22,0,9
4382,32.543160127253444,,,EPLAN,Weekend,74.81199054878482,70.11891311158554,79.76757781357493,2024-09-24,0,9
4383,36.0,Homme,Employé,EPLAN,Weekend,65.26991288757175,65.61599706519236,76.65879206675491,2024-05-20,0,5
4384,39.0,Homme,Etudiant,EPLAN,1 fois par semaine,78.04035485298081,73.29644443946975,63.9443241182519,2024-05-21,0,5
4385,43.0,Femme,Etudiant,TIA Portal,1 fois par semaine,69.6304408693237,83.69989208815156,76.57236931609734,2024-11-20,0,11
4386,37.0,Homme,Etudiant,EPLAN,Continue,72.69172418732332,79.98594261226833,60.77227891362892,2024-08-08,0,8
4387,41.0,Homme,Etudiant,Industrie 4.0,Continue,63.98847724617892,60.086455194509625,78.24647177456127,2024-01-05,0,1
4388,41.0,Femme,Employé,SCADA,Weekend,76.91906755574912,70.335318149168,99.20733272173266,2024-12-24,0,12
4389,31.0,Homme,Etudiant,SolidWorks,Weekend,90.0479058356826,61.61211763828365,81.96203400159598,2024-09-04,0,9
4390,28.0,Homme,Etudiant,TIA Portal,Continue,78.23738664727448,53.194969376087485,92.32435427490512,2024-05-13,0,5
4391,24.0,Homme,Etudiant,Industrie 4.0,Weekend,84.71245437610825,77.71216059216853,93.05379714087285,2024-09-26,1,9
4392,29.0,Homme,Employé,SolidWorks,Continue,83.77613003850541,82.03222461517933,74.71807650390988,2024-07-08,1,7
4393,23.0,Homme,Pris en charge,SolidWorks,1 fois par semaine,71.41809499452964,64.31072352452017,86.1846936746375,2024-08-11,0,8
4394,24.0,Homme,Employé,SolidWorks,1 fois par semaine,73.14438670864995,72.81786493143998,52.69012026133522,2024-02-19,0,2
4395,29.0,Homme,Etudiant,TIA Portal,1 fois par semaine,89.70702965341005,88.56615834953111,82.81226970900063,2024-09-17,1,9
4396,32.543160127253444,,,SolidWorks,Weekend,74.81199054878482,70.11891311158554,79.76757781357493,2024-08-21,0,8
4397,40.0,Homme,Etudiant,TIA Portal,1 fois par semaine,84.6087065364837,62.96430407374408,85.2243332491842,2024-10-06,0,10
4398,43.0,Femme,Etudiant,SolidWorks,Weekend,76.66603347638546,69.04429628621374,76.41291969774127,2024-10-12,0,10
4399,29.0,Homme,Etudiant,TIA Portal,1 fois par semaine,71.08043716688196,61.5027411706194,92.5569664257817,2024-07-07,0,7
4400,27.0,Homme,Employé,SolidWorks,Weekend,72.29751043000716,72.75032692751306,91.3732379328816,2024-11-05,0,11
4401,21.0,Homme,Employé,Industrie 4.0,Weekend,88.77280290542427,70.48560590757162,79.50767118236739,2024-10-19,0,10
4402,42.0,Homme,Pris en charge,EPLAN,Continue,74.99189775278691,56.16538081288488,94.90782826935556,2024-06-17,0,6
4403,27.0,Homme,Employé,SCADA,Continue,87.47649091100611,64.52865195795982,85.18061280975724,2024-09-22,0,9
4404,35.0,Homme,Etudiant,SCADA,Continue,89.0513556806315,45.22068925463275,63.901863901845005,2024-08-03,0,8
4405,41.0,Homme,Etudiant,Industrie 4.0,Weekend,84.20609093308093,57.53348468587889,83.2021525966994,2024-12-15,0,12
4406,24.0,Homme,Etudiant,SolidWorks,Continue,83.0364667888077,74.95286216702954,72.8315542830474,2024-09-14,0,9
4407,44.0,Homme,Employé,Industrie 4.0,Continue,91.96904534519052,71.71925937702164,84.96959193950995,2024-01-04,1,1
4408,22.0,Homme,Employé,TIA Portal,Continue,66.54387565948248,81.36209362273027,50.0,2024-05-10,0,5
4409,31.0,Homme,Pris en charge,SCADA,Weekend,70.87715747532927,70.63272553892224,95.94137977904155,2024-08-21,0,8
4410,32.0,Homme,Employé,SolidWorks,Weekend,62.406414734549145,67.64595484449823,91.1678106687898,2024-04-11,0,4
4411,32.0,Homme,Pris en charge,TIA Portal,Continue,60.0255509980193,92.29484525354908,95.90063811844578,2024-10-19,0,10
4412,29.0,Femme,Employé,TIA Portal,Continue,74.55684595574176,65.9287659414915,79.89779507320421,2024-09-18,0,9
4413,23.0,Femme,Pris en charge,SCADA,Weekend,77.68571508392533,65.37804888487676,91.56172879655648,2024-01-20,0,1
4414,28.0,Homme,Employé,SolidWorks,Weekend,80.05360180855742,70.59530054284266,82.11567527825208,2024-12-24,0,12
4415,41.0,Homme,Employé,TIA Portal,Continue,68.02718070843352,60.666370290076905,70.16314749004498,2024-09-10,0,9
4416,43.0,Homme,Employé,EPLAN,Continue,70.8694847173999,73.08463670123488,71.88667293584624,2024-09-17,0,9
4417,42.0,Homme,Employé,EPLAN,Continue,83.46739065039915,61.30755936403268,76.54802782016566,2024-09-18,0,9
4418,21.0,Homme,Etudiant,TIA Portal,Weekend,60.3949293225012,64.82419187781193,92.50089473638616,2024-06-11,0,6
4419,38.0,Homme,Etudiant,TIA Portal,Continue,75.12676006600809,61.05645063255596,92.16364741299188,2024-11-19,0,11
4420,20.0,Homme,Etudiant,SolidWorks,Weekend,88.05941399875711,48.66653350815537,73.53180387046613,2024-09-26,0,9
4421,44.0,Homme,Etudiant,EPLAN,1 fois par semaine,72.34396149780484,41.00464927601272,87.17619270197456,2024-08-05,0,8
4422,26.0,Homme,Employé,SolidWorks,Continue,70.78838426960321,52.91460047358979,80.16240014444547,2024-09-27,0,9
4423,36.0,Homme,Etudiant,Industrie 4.0,1 fois par semaine,87.42834002543495,83.693070173772,70.55528485249656,2024-12-24,1,12
4424,22.0,Homme,Etudiant,TIA Portal,Weekend,60.862663527394254,70.9016911450835,68.18376848221247,2024-01-06,0,1
4425,39.0,Homme,Etudiant,Industrie 4.0,1 fois par semaine,66.95971461513938,64.23824072341341,77.68916948750386,2024-01-17,0,1
4426,39.0,Homme,Employé,SCADA,Continue,67.34394234486163,57.524872386500526,89.33313004474593,2024-07-23,0,7
4427,40.0,Homme,Etudiant,TIA Portal,1 fois par semaine,81.94214821132253,85.13275438233387,74.93049139283876,2024-12-11,1,12
4428,22.0,Homme,Etudiant,Industrie 4.0,1 fois par semaine,58.95943323417137,62.299830546706666,87.90155568330151,2024-03-25,0,3
4429,22.0,Homme,Etudiant,TIA Portal,1 fois par semaine,87.3361701157954,59.85874303086871,83.10141673383228,2024-04-10,0,4
4430,36.0,Femme,Etudiant,Industrie 4.0,Weekend,74.73388611439836,47.29777006873347,63.62088016331066,2024-11-07,0,11
4431,26.0,Homme,Pris en charge,TIA Portal,Continue,85.45795687219407,43.22751684741976,100.0,2024-12-02,0,12
4432,33.0,Homme,Etudiant,TIA Portal,Weekend,87.40825068963285,75.5366000190229,91.9493516512948,2024-12-08,1,12
4433,36.0,Homme,Employé,EPLAN,1 fois par semaine,67.14400616318638,90.23592749873492,65.91501365146985,2024-08-23,0,8
4434,37.0,Homme,Employé,TIA Portal,1 fois par semaine,75.1833768879994,73.55691590281177,83.99268023672278,2024-10-23,0,10
4435,32.0,Femme,Pris en charge,SCADA,Weekend,72.7192790094183,73.39802253518218,94.7593301668432,2024-05-17,0,5
4436,39.0,Homme,Etudiant,TIA Portal,Weekend,74.34554700377277,91.55697399771086,84.10502049746654,2024-02-21,1,2
4437,39.0,Homme,Etudiant,TIA Portal,1 fois par semaine,69.30400342852694,76.01015304235216,75.85354914036206,2024-09-18,0,9
4438,150.0,Homme,Etudiant,Industrie 4.0,Continue,86.14165648875743,69.90703980935055,78.77134841189519,2024-12-19,0,12
4439,37.0,Homme,Etudiant,TIA Portal,Weekend,73.13939101297981,76.71386950380975,77.4886881864823,2024-12-24,0,12
4440,32.543160127253444,,,TIA Portal,1 fois par semaine,74.81199054878482,70.11891311158554,79.76757781357493,2024-11-13,0,11
4441,20.0,Homme,Etudiant,EPLAN,1 fois par semaine,86.2354674395207,76.11379179389156,91.24400632865296,2024-12-13,1,12
4442,37.0,Homme,Etudiant,TIA Portal,Continue,83.36172378891243,64.17265651527153,84.726528758597,2024-09-14,0,9
4443,20.0,Homme,Pris en charge,TIA Portal,1 fois par semaine,77.87545341904497,74.87808068096908,71.36942462714177,2024-08-03,0,8
4444,32.0,Homme,Employé,SolidWorks,Weekend,71.0761242009926,61.68454362006063,77.27675724192623,2024-06-18,0,6
4445,39.0,Homme,Etudiant,TIA Portal,1 fois par semaine,89.64610684483414,69.62777977583652,76.03439931496423,2024-02-02,0,2
4446,32.543160127253444,,,SolidWorks,1 fois par semaine,74.81199054878482,70.11891311158554,79.76757781357493,2024-11-26,0,11
4447,42.0,Homme,Etudiant,TIA Portal,1 fois par semaine,85.72383160917197,92.065739944793,68.83049804417351,2024-01-10,1,1
4448,29.0,Homme,Pris en charge,TIA Portal,1 fois par semaine,81.26453082804939,75.26417265596533,64.93181325183212,2024-08-19,0,8
4449,30.0,Homme,Pris en charge,SCADA,Continue,62.33596841827667,70.19691324063807,70.72104810205937,2024-05-16,0,5
4450,28.0,Homme,Pris en charge,EPLAN,Weekend,75.73905179680104,65.19444964664349,64.39755415985604,2024-11-23,0,11
4451,28.0,Homme,Pris en charge,TIA Portal,1 fois par semaine,61.79255717379096,62.99191743349174,64.72575374771053,2024-09-18,0,9
4452,24.0,Homme,Employé,Industrie 4.0,Weekend,71.52098557073204,65.35906155215051,92.24412417523962,2024-06-22,0,6
4453,20.0,Homme,Etudiant,TIA Portal,Continue,77.80159288109192,70.48246267030501,78.71396921847563,2024-05-03,0,5
4454,36.0,Homme,Etudiant,TIA Portal,Weekend,64.85696490181498,80.98998875655039,83.7188849979984,2024-11-01,0,11
4455,41.0,Homme,Employé,EPLAN,Continue,51.52220292329527,54.707886720946746,80.60798491433039,2024-08-15,0,8
4456,21.0,Homme,Pris en charge,TIA Portal,Weekend,73.7224630353819,79.19331562122548,81.16803131026829,2024-01-10,0,1
4457,43.0,Homme,Etudiant,EPLAN,Weekend,77.14556142849251,63.217017090205246,82.9852432605523,2024-09-18,0,9
4458,32.0,Homme,Employé,TIA Portal,1 fois par semaine,71.23024516823982,61.58747400763734,85.87619600596601,2024-12-27,0,12
4459,28.0,Homme,Pris en charge,EPLAN,Weekend,74.84610542763822,76.12844914646492,83.69273160650731,2024-08-25,0,8
4460,23.0,Homme,Etudiant,Industrie 4.0,1 fois par semaine,73.20385246589574,65.49898090040469,100.0,2024-02-07,0,2
4461,24.0,Homme,Pris en charge,EPLAN,1 fois par semaine,64.8233262023678,75.71717984904932,69.74725891557975,2024-09-01,0,9
4462,30.0,Homme,Etudiant,TIA Portal,Weekend,94.47118016395174,74.65721828321122,69.40000021885639,2024-11-13,1,11
4463,43.0,Homme,Etudiant,SolidWorks,1 fois par semaine,78.16987551175893,79.66945035517969,74.52917092131523,2024-12-22,0,12
4464,38.0,Homme,Etudiant,SCADA,Weekend,70.74170180386899,85.82081398337237,66.77001149696308,2024-11-21,0,11
4465,40.0,Homme,Employé,Industrie 4.0,1 fois par semaine,66.75216009959755,49.35983590940893,77.11789553446965,2024-09-15,0,9
4466,22.0,Homme,Employé,SolidWorks,1 fois par semaine,71.02435547043551,72.45327754832054,70.43459775429125,2024-09-15,0,9
4467,31.0,Femme,Etudiant,SCADA,Continue,71.35039817395524,61.122858663519466,80.8145920707638,2024-08-09,0,8
4468,38.0,Femme,Pris en charge,EPLAN,Continue,74.81199054878482,75.01639452791645,80.73419031410008,2024-03-08,0,3
4469,38.0,Homme,Employé,Industrie 4.0,Weekend,86.46206226844147,53.13347341856733,66.95034769693798,2024-09-09,0,9
4470,32.0,Femme,Employé,SCADA,1 fois par semaine,66.95430152039899,70.6122558926006,87.6643166920741,2024-11-14,0,11
4471,26.0,Homme,Etudiant,EPLAN,Continue,76.77724057953972,47.41519973907607,71.97839190138622,2024-07-20,0,7
4472,34.0,Homme,Pris en charge,TIA Portal,Continue,82.99637673010747,70.52155175294045,70.62095533147142,2024-09-10,0,9
4473,42.0,Homme,Etudiant,Industrie 4.0,Continue,68.26152552764921,70.06703828680783,84.39349049305895,2024-09-25,0,9
4474,26.0,Femme,Etudiant,EPLAN,1 fois par semaine,68.20404233094648,61.92940033456275,80.00036171926898,2024-02-07,0,2
4475,27.0,Homme,Etudiant,Industrie 4.0,Weekend,59.90895090203227,65.27349503114473,80.01300778128949,2024-10-19,0,10
4476,24.0,Homme,Etudiant,TIA Portal,1 fois par semaine,91.81210939592826,65.5618904098783,70.07284125268443,2024-01-04,0,1
4477,40.0,Homme,Pris en charge,Industrie 4.0,1 fois par semaine,80.07925553279796,51.40483019342842,68.8693788904742,2024-09-02,0,9
4478,33.0,Homme,Etudiant,EPLAN,Continue,69.29619352400096,54.44257614041121,87.97554500464766,2024-01-04,0,1
4479,23.0,Homme,Etudiant,EPLAN,1 fois par semaine,68.86314633123527,72.25775589148721,79.26252953245877,2024-09-13,0,9
4480,42.0,Homme,Pris en charge,EPLAN,1 fois par semaine,64.68617834940613,82.81775128127552,82.29143205193769,2024-03-26,0,3
4481,29.0,Homme,Employé,SCADA,Continue,76.57100364890114,79.44097157829108,81.52593519668358,2024-12-27,0,12
4482,39.0,Homme,Employé,Industrie 4.0,Continue,71.57849370816822,45.65264783553703,86.77668048823489,2024-08-26,0,8
4483,34.0,Homme,Etudiant,TIA Portal,1 fois par semaine,65.82614821725123,84.88021405553181,79.4254259899663,2024-04-06,0,4
4484,37.0,Homme,Employé,TIA Portal,Continue,67.28262066492007,85.61222347547418,77.68059559518547,2024-04-21,0,4
4485,39.0,Homme,Etudiant,TIA Portal,Weekend,82.25717630062168,61.03599231596379,87.17135377211221,2024-02-26,0,2
4486,32.0,Homme,Pris en charge,TIA Portal,Weekend,71.18565323964876,61.26709605989981,100.0,2024-12-06,0,12
4487,27.0,Homme,Employé,EPLAN,Weekend,62.71945487627752,63.7878571885444,67.57940273695715,2024-12-01,0,12
4488,32.543160127253444,,,SolidWorks,Weekend,74.81199054878482,70.11891311158554,79.76757781357493,2024-12-21,0,12
4489,35.0,Homme,Etudiant,SCADA,Weekend,68.13757916798356,66.35853351621498,82.92970195476352,2024-04-25,0,4
4490,38.0,Homme,Etudiant,EPLAN,Continue,81.4607248431205,74.66937473629616,58.24023980614043,2024-10-14,0,10
4491,35.0,Homme,Etudiant,EPLAN,Continue,90.06941882509071,54.37251867319704,91.10371138729556,2024-08-24,0,8
4492,26.0,Homme,Etudiant,SCADA,Weekend,55.6255202700639,57.138927356281656,87.94931145230727,2024-11-13,0,11
4493,33.0,Homme,Etudiant,Industrie 4.0,Weekend,67.93059211288293,59.49283234871256,80.30052381293939,2024-07-11,0,7
4494,33.0,Homme,Employé,TIA Portal,Weekend,76.38516448734732,60.19785442723924,84.6637066095933,2024-09-24,0,9
4495,32.543160127253444,Homme,Etudiant,Industrie 4.0,Continue,74.23547259349517,75.12852780717127,95.06856325062668,2024-12-08,0,12
4496,23.0,Homme,Employé,TIA Portal,Continue,87.51851131899028,72.94908522291526,82.89192685041118,2024-01-17,1,1
4497,34.0,Homme,Etudiant,Industrie 4.0,1 fois par semaine,74.80698524698174,77.90016332317904,67.348584650259,2024-11-01,0,11
4498,22.0,Homme,Etudiant,EPLAN,1 fois par semaine,77.04349430036484,82.9798312103886,89.60431986334389,2024-08-04,1,8
4499,24.0,Homme,Employé,TIA Portal,1 fois par semaine,79.30829770514596,74.73234438993042,89.26465108059254,2024-12-01,0,12
4500,20.0,Homme,Employé,TIA Portal,1 fois par semaine,68.19156710975061,48.61307536042883,82.08242368022448,2024-05-03,0,5
4501,22.0,Homme,Etudiant,SCADA,Continue,80.15196996416515,64.98576618530691,100.0,2024-12-02,0,12
4502,34.0,Homme,Etudiant,SCADA,Continue,79.05575281966317,66.60506508180531,78.95139316118507,2024-12-14,0,12
4503,43.0,Homme,Employé,TIA Portal,Continue,76.03194436086348,73.09431768073136,62.05788788881065,2024-10-23,0,10
4504,27.0,Homme,Etudiant,TIA Portal,Continue,55.82236400224706,58.67741803067956,82.59438572850885,2024-12-27,0,12
4505,23.0,Homme,Etudiant,EPLAN,Weekend,67.38997336107056,87.75979036104171,81.46782463601073,2024-08-14,0,8
4506,21.0,Homme,Employé,TIA Portal,1 fois par semaine,76.85724406252838,65.18385131772631,100.0,2024-11-07,0,11
4507,43.0,Homme,Etudiant,SolidWorks,Continue,74.04878325310621,66.03057699766003,83.56740832098795,2024-09-22,0,9
4508,43.0,Homme,Etudiant,Industrie 4.0,Continue,82.48983750289445,67.65315038964951,77.58682254414605,2024-11-23,0,11
4509,29.0,Homme,Pris en charge,Industrie 4.0,1 fois par semaine,82.56974746652541,63.81416645879592,67.4471694844292,2024-02-13,0,2
4510,23.0,Homme,Employé,TIA Portal,Continue,78.44591028280546,49.17731413324982,98.07822595865456,2024-01-19,0,1
4511,22.0,Homme,Etudiant,SolidWorks,Weekend,82.57128139408174,84.89301066304594,57.18604061348365,2024-09-12,1,9
4512,21.0,Homme,Employé,EPLAN,Continue,80.00094063135367,62.38344172154392,84.69302761316129,2024-08-26,0,8
4513,44.0,Homme,Etudiant,TIA Portal,1 fois par semaine,69.73700251013722,77.55803394916273,59.908270342237245,2024-01-26,0,1
4514,36.0,Homme,Pris en charge,TIA Portal,Weekend,74.94173893192334,64.8955440309031,77.08221162264232,2024-11-22,0,11
4515,42.0,Homme,Employé,TIA Portal,Weekend,64.01142987807454,62.45045956525434,76.445682008072,2024-09-08,0,9
4516,40.0,Homme,Etudiant,SolidWorks,1 fois par semaine,89.93394095319246,55.06047938644981,73.1344261687712,2024-09-08,0,9
4517,43.0,Homme,Etudiant,Industrie 4.0,1 fois par semaine,62.4553251371696,48.62207280027642,76.2991874008165,2024-08-20,0,8
4518,39.0,Homme,Etudiant,TIA Portal,Weekend,54.158877910427805,64.65598225650989,81.40200596508326,2024-06-08,0,6
4519,42.0,Femme,Employé,TIA Portal,Continue,96.2066468183112,64.14757255351388,75.39061388930665,2024-06-20,1,6
4520,32.0,Homme,Employé,Industrie 4.0,1 fois par semaine,74.0714572984007,87.23467253247382,78.81902834417211,2024-03-21,1,3
4521,32.543160127253444,,,EPLAN,Weekend,74.81199054878482,70.11891311158554,79.76757781357493,2024-12-11,0,12
4522,40.0,Homme,Etudiant,SCADA,1 fois par semaine,82.32939237128765,83.69848458445823,77.57861130624072,2024-11-20,1,11
4523,28.0,Homme,Etudiant,TIA Portal,Continue,85.4539821024758,51.97732613600458,89.72854343545085,2024-09-04,0,9
4524,44.0,Homme,Etudiant,TIA Portal,Continue,80.91133346345968,70.62216340575382,75.3856105889268,2024-08-24,0,8
4525,32.543160127253444,,,Industrie 4.0,Weekend,74.81199054878482,70.11891311158554,79.76757781357493,2024-10-01,0,10
4526,41.0,Femme,Employé,TIA Portal,Continue,51.59993623497857,71.34698087187036,89.71385360699682,2024-12-18,0,12
4527,25.0,Homme,Employé,SolidWorks,Continue,65.36380342594103,71.80183085213952,88.21327136360017,2024-11-15,0,11
4528,24.0,Homme,Pris en charge,Industrie 4.0,Continue,48.721530057316095,67.00671854050402,80.07389401608165,2024-03-27,0,3
4529,44.0,Homme,Pris en charge,TIA Portal,1 fois par semaine,66.80079199825488,55.66796125747382,70.48978949732287,2024-08-22,0,8
4530,29.0,Homme,Employé,Industrie 4.0,Weekend,69.66951099503702,53.6022515512686,80.98918742830038,2024-11-02,0,11
4531,27.0,Homme,Employé,SolidWorks,Weekend,73.83421154720263,78.48005556833235,97.5886608383541,2024-09-16,0,9
4532,26.0,Homme,Pris en charge,SCADA,Weekend,65.52267170114162,62.07260699471325,71.74876305068784,2024-12-19,0,12
4533,26.0,Homme,Etudiant,SolidWorks,Continue,71.47572367998232,64.88393526360773,82.93838166047571,2024-11-15,0,11
4534,25.0,Homme,Etudiant,SCADA,1 fois par semaine,69.8210819752558,62.07011751238974,70.92164274776819,2024-03-22,0,3
4535,40.0,Homme,Etudiant,SolidWorks,Weekend,74.81199054878482,59.27877436947084,75.97151310413153,2024-08-23,0,8
